NameSet,Number,Surname,GivenName,MiddleInitial,StreetAddress,ZipCode,EmailAddress,Username,TelephoneNumber,Centimeters,Kilograms,Birthday,Company,NationalID
American,2702,Gunter,Curtis,K,"3957 Apple Lane",61455,CurtisKGunter@einrot.com,Frouninclues83,309-298-8972,190,96.1,12/15/1983,"A. L. Price",345-82-4583
American,2703,Campbell,Bart,E,"4185 Willow Oaks Lane",70507,BartECampbell@cuvox.de,Feas1987,337-319-0533,173,103.5,10/31/1987,Brendle's,664-03-6614
American,2704,Wilder,Noel,L,"3956 Christie Way",01720,NoelLWilder@cuvox.de,Therry,978-763-8140,181,108.1,9/15/1968,"Woolf Brothers",017-62-1875
American,2705,Hilliard,Kurtis,P,"4013 Hummingbird Way",02110,KurtisPHilliard@jourrapide.com,Stratiout,781-926-8499,187,76.9,2/3/1999,"Security Sporting Goods",019-76-1525
American,2706,Brown,Ana,A,"3592 Melville Street",38002,AnaABrown@gustr.com,Hishowas51,731-412-0273,154,67.1,8/12/1951,"Reliable Investments",409-70-0968
American,2707,Bradshaw,Eleanor,E,"856 Dane Street",99201,EleanorEBradshaw@jourrapide.com,Epaid1958,509-216-2641,164,72.5,3/16/1958,"Parklane Hosiery",537-20-1642
American,2708,Oppenheimer,Richard,C,"414 Stratford Park",47630,RichardCOppenheimer@einrot.com,Vicheire,812-842-7536,173,79.7,9/3/1986,"White Tower Hamburgers",313-09-3469
American,2709,Stanley,Judy,B,"1601 Valley View Drive",02141,JudyBStanley@armyspy.com,Ourty1991,617-714-5578,174,70.7,3/16/1991,"Budget Power",029-46-4028
American,2710,Kelly,Heather,M,"4681 Finwood Road",08537,HeatherMKelly@dayrep.com,Imperesed,732-515-7750,157,60.9,3/5/1945,"Super Saver Foods",146-72-3261
American,2711,Abbey,Gary,L,"4553 Pearl Street",95814,GaryLAbbey@cuvox.de,Thenstaking46,916-321-6439,182,84.9,5/20/1946,"Nan Duskin",560-81-6790
American,2712,Taylor,Louis,D,"4854 Fannie Street",77020,LouisDTaylor@superrito.com,Hichatentir,979-203-4810,188,103.3,9/29/1990,"id Boutiques",643-62-3467
American,2713,Knutson,Laverne,C,"2223 Stonecoal Road",44902,LaverneCKnutson@fleckens.hu,Doorguichat95,419-566-3295,157,67.4,3/28/1995,"Omni Source",293-80-4250
American,2714,Cameron,Heather,W,"4114 Steele Street",60523,HeatherWCameron@cuvox.de,Coad1939,630-634-6849,166,71.2,8/15/1939,"EnviroSource Design",329-32-6957
American,2715,Whaley,Na,W,"819 Flint Street",30303,NaWWhaley@gustr.com,Wharleas,678-279-2259,150,48.8,2/28/1940,"Edge Yard Service",258-82-4224
American,2716,Jackson,Paula,P,"1184 Brown Street",94596,PaulaPJackson@armyspy.com,Hathapasse97,925-977-2588,171,77.0,11/10/1997,"Budget Tapes & Records",550-52-2317
American,2717,Huson,Betty,F,"4719 Mayo Street",40507,BettyFHuson@superrito.com,Hisaim,859-651-8652,158,81.3,9/26/1947,Stratabiz,404-23-6185
American,2718,Brown,Kristina,S,"107 Griffin Street",85018,KristinaSBrown@armyspy.com,Affeateephy,602-224-1176,153,63.8,8/31/1945,"The Polka Dot Bear Tavern",601-03-3573
American,2719,League,Jeremiah,L,"4936 Green Gate Lane",21202,JeremiahLLeague@fleckens.hu,Posixed1966,443-782-2981,180,76.5,5/12/1966,"Gamma Gas",213-38-0805
American,2720,Butts,Theresa,D,"4753 Counts Lane",45203,TheresaDButts@rhyta.com,Sque1985,859-960-5372,169,74.8,2/22/1985,"Big A Auto Parts",407-44-7912
American,2721,Johnson,Curtis,V,"1871 Heliport Loop",47715,CurtisVJohnson@jourrapide.com,Magere,812-661-8561,189,74.2,5/4/1973,"Olson's Market",317-09-2593
American,2722,Holstein,Jonathan,C,"410 Carolyns Circle",75202,JonathanCHolstein@armyspy.com,Taim1956,214-744-7269,181,69.4,7/15/1956,Tianguis,457-93-9005
American,2723,Mitchell,Kristin,M,"375 Upland Avenue",44890,KristinMMitchell@gustr.com,Laceirdid,419-933-6461,170,77.2,1/15/1989,"Our Own Hardware",272-28-1784
American,2724,Smith,Janet,M,"696 High Meadow Lane",17815,JanetMSmith@teleworm.us,Whover,570-556-5073,163,87.2,11/4/1983,"DGS VolMAX",180-10-3657
American,2725,Romriell,Kelly,M,"4290 Tree Top Lane",08232,KellyMRomriell@dayrep.com,Firessin,609-992-6985,168,74.1,10/9/1946,"Super Shops",141-24-8088
American,2726,Pickerel,William,G,"4474 Smithfield Avenue",79101,WilliamGPickerel@jourrapide.com,Tharste,806-654-9447,187,113.4,3/8/1980,Jacobs,637-14-6749
American,2727,Davis,Gloria,J,"1099 Jerome Avenue",78539,GloriaJDavis@teleworm.us,Ophy1958,956-383-6616,158,72.2,11/9/1958,"Odyssey Records & Tapes",635-68-6420
American,2728,Smith,Christina,J,"4541 Parkway Drive",85705,ChristinaJSmith@fleckens.hu,Blescither,520-461-4966,169,65.3,3/23/1963,"Zephyr Investments",526-49-1900
American,2729,Curtis,Dorothy,R,"4857 Cambridge Court",72756,DorothyRCurtis@teleworm.us,Torme1979,479-986-9408,170,99.6,1/1/1979,"Infinite Wealth Planners",677-09-0889
American,2730,Miller,Anne,D,"3248 Sundown Lane",78736,AnneDMiller@jourrapide.com,Stee1963,512-301-8392,157,56.6,7/16/1963,"Custom Lawn Care",628-46-0635
American,2731,Richardson,Marjorie,C,"3570 Robinson Court",48755,MarjorieCRichardson@superrito.com,Mumbrint,989-453-7162,165,72.7,4/3/1982,"Superior Appraisals",363-52-9332
American,2732,Crooker,Edward,M,"4441 Giraffe Hill Drive",75207,EdwardMCrooker@cuvox.de,Hathics,972-314-0531,168,107.9,12/19/1972,"Strength Gurus",457-26-7227
American,2733,Sisco,Angela,D,"62 Mayo Street",40507,AngelaDSisco@einrot.com,Mandery37,859-629-2236,162,68.1,12/10/1937,"Big Wheel",400-29-1612
American,2734,Moran,Marjorie,S,"704 Doe Meadow Drive",20705,MarjorieSMoran@cuvox.de,Rehilict,301-572-6954,163,93.8,6/13/1987,"Fisher Foods",217-70-2835
American,2735,Hampton,Katy,S,"2102 Blackwell Street",99506,KatySHampton@fleckens.hu,Froff1999,907-446-1886,154,61.7,10/26/1999,"Egghead Software",574-94-0455
American,2736,Estrada,Minerva,L,"3753 Romano Street",02141,MinervaLEstrada@gustr.com,Afroackly,781-399-4708,172,100.9,4/9/1966,"The Polka Dot Bear Tavern",020-78-1639
American,2737,Mortensen,Margaret,K,"888 Carter Street",62960,MargaretKMortensen@superrito.com,Trince,618-721-9023,161,77.6,7/4/1997,"Del Farm",344-03-7694
American,2738,Thompson,Myles,M,"1812 Freedom Lane",95204,MylesMThompson@armyspy.com,Suchemsess,209-320-7129,179,60.3,6/10/1998,Megatronic,565-46-6204
American,2739,Solis,Nina,L,"2511 Hawks Nest Lane",63146,NinaLSolis@cuvox.de,Hento1978,314-713-4511,165,52.9,7/14/1978,"Budget Tapes & Records",486-06-5738
American,2740,Petersen,Sara,C,"4399 Jessie Street",43201,SaraCPetersen@teleworm.us,Womustand,740-628-3568,166,58.9,6/12/1937,"Listenin' Booth",290-86-0043
American,2741,Willard,Peter,A,"2480 Pine Tree Lane",20705,PeterAWillard@fleckens.hu,Andescols,240-486-5484,179,91.1,4/2/1973,"Zephyr Investments",217-73-9196
American,2742,Coleman,John,C,"3268 Massachusetts Avenue",20005,JohnCColeman@gustr.com,Culoak,202-737-2864,162,90.4,6/26/1935,"Las Vegas Yard Management",577-64-3377
American,2743,Schaffner,Felix,C,"2209 May Street",42501,FelixCSchaffner@rhyta.com,Wrin1946,606-278-6915,178,85.1,2/5/1946,"A+ Investments",400-23-0735
American,2744,Reyes,Doug,S,"1093 Wayside Lane",94587,DougSReyes@armyspy.com,Bizin1938,510-324-2548,183,100.0,4/9/1938,"Sun Foods",555-48-3445
American,2745,Smith,Jerry,G,"430 Ashmor Drive",56649,JerryGSmith@teleworm.us,Wheared,218-285-2281,187,94.9,11/3/1998,"Rose Records",473-33-9656
American,2746,Hernandes,Patricia,D,"521 Cameron Road",14301,PatriciaDHernandes@armyspy.com,Ancamand63,716-285-9565,172,85.8,12/21/1963,"Sunny Real Estate Investments",104-68-8095
American,2747,Hahne,James,L,"2497 Woodridge Lane",38134,JamesLHahne@fleckens.hu,Praid1983,901-387-5430,184,101.8,8/28/1983,"Electronics Source",758-01-5638
American,2748,Brown,Thomas,L,"1075 West Drive",61257,ThomasLBrown@fleckens.hu,Syrument,312-510-7308,177,78.0,9/19/1982,Merry-Go-Round,320-03-5464
American,2749,Perry,Willie,L,"3311 Payne Street",77032,WillieLPerry@armyspy.com,Hatqual,281-235-6741,174,72.9,1/16/1954,"Buehler Foods",641-98-2923
American,2750,Oliver,Alan,C,"4549 Concord Street",28226,AlanCOliver@rhyta.com,Affire,704-541-6609,168,78.3,10/7/1975,"Chief Auto Parts",241-78-6030
American,2751,Mitchell,Jesus,G,"511 Pretty View Lane",94103,JesusGMitchell@armyspy.com,Thereply,707-885-8122,172,112.6,1/13/1975,"Singer Lumber",549-46-7042
American,2752,Stegall,John,K,"4971 Wines Lane",77002,JohnKStegall@cuvox.de,Ciontert,832-369-1756,183,85.2,12/7/1977,"Carter's Foods",633-80-8255
American,2753,Montemayor,Jenette,J,"4267 Daffodil Lane",20763,JenetteJMontemayor@fleckens.hu,Gelon1942,703-422-5459,155,72.5,8/23/1942,Thorofare,231-88-1730
American,2754,Logan,Roy,K,"2031 Nutter Street",64015,RoyKLogan@dayrep.com,Itaing,816-220-3076,167,74.6,8/18/1963,"Simply Appraisals",490-14-1354
American,2755,Pace,Helen,D,"4025 Peaceful Lane",44128,HelenDPace@gustr.com,Chember1969,216-388-0952,168,99.3,6/3/1969,Veramons,294-16-6151
American,2756,Richardson,Mary,R,"3145 Rainy Day Drive",02142,MaryRRichardson@jourrapide.com,Scang1955,617-996-4271,172,59.7,12/23/1955,"Montana's Cookhouse",011-09-8087
American,2757,Harris,Victoria,W,"2326 Hall Street",89101,VictoriaWHarris@dayrep.com,Histiong,702-441-1990,156,74.0,2/18/1945,Muirhead's,680-68-1198
American,2758,Caton,Dale,J,"4386 Elsie Drive",03053,DaleJCaton@gustr.com,Threatheen73,603-998-9385,169,112.3,1/25/1973,"Jack Lang",002-16-8809
American,2759,Smith,Marie,J,"3742 Burnside Court",85256,MarieJSmith@gustr.com,Anight91,602-344-0399,168,65.3,11/16/1991,"Total Yard Management",526-67-4779
American,2760,Jacobs,Jennifer,J,"1550 Cemetery Street",93901,JenniferJJacobs@einrot.com,Havemprought,831-717-9630,170,74.8,5/2/1962,"Blockbuster Music",622-25-0328
American,2761,Proctor,Christina,J,"2824 South Street",79701,ChristinaJProctor@armyspy.com,Exork1968,432-655-3604,161,85.2,4/28/1968,"Schaak Electronics",631-48-3672
American,2762,Redd,Sandra,J,"1315 Jewell Road",55104,SandraJRedd@teleworm.us,Prommented1953,612-609-8512,156,73.9,10/30/1953,Silo,476-42-0991
American,2763,Keller,Richard,R,"1903 Horner Street",36867,RichardRKeller@cuvox.de,Busnabod,334-214-6841,170,64.9,4/25/1956,"Great Clothes",423-03-3468
American,2764,Kane,Robyn,R,"1535 Wetzel Lane",49503,RobynRKane@dayrep.com,Blid1993,231-274-7772,170,46.3,2/21/1993,"Suncoast Video",372-31-5039
American,2765,Chen,Abigail,R,"1913 Hardman Road",05860,AbigailRChen@einrot.com,Mycrally74,802-754-2791,173,87.3,2/26/1974,"Full Color",008-05-4520
American,2766,Dunning,Carol,W,"575 Chenoweth Drive",37214,CarolWDunning@superrito.com,Compay,931-457-7502,156,75.4,11/14/1937,Metro,411-23-2990
American,2767,Henderson,Christopher,L,"4176 Thunder Road",94070,ChristopherLHenderson@cuvox.de,Nowd1994,650-551-0407,168,61.3,9/26/1994,"Music Boutique",552-57-7621
American,2768,Hundt,Lynette,D,"4781 Lake Forest Drive",66048,LynetteDHundt@jourrapide.com,Owittionfe,913-946-1524,155,51.3,4/11/1933,"Champion Auto",512-58-9638
American,2769,Peters,Jerry,M,"1651 Robinson Lane",43050,JerryMPeters@fleckens.hu,Whisner,740-399-1173,182,90.9,11/29/1996,"Ideal Garden Management",286-01-7214
American,2770,Cook,Goldie,J,"4670 Don Jackson Lane",96826,GoldieJCook@armyspy.com,Youblive,808-955-4512,164,81.1,4/30/1935,"Royal Gas",750-01-1039
American,2771,Kilbourne,Walter,D,"988 Maple Street",90017,WalterDKilbourne@gustr.com,Hinquit,714-333-5097,172,62.1,11/21/1933,"Cut Rite Lawn Care",561-29-1867
American,2772,Moore,David,S,"1386 Virgil Street",32501,DavidSMoore@rhyta.com,Martur,850-287-4260,170,77.8,8/8/1961,"Bold Ideas",592-20-0788
American,2773,Banks,Ernest,R,"4733 Pallet Street",10013,ErnestRBanks@dayrep.com,Callibed,914-434-7065,178,60.8,6/23/1996,StopGrey,080-28-9262
American,2774,Baran,Elizabeth,C,"2330 Ripple Street",48858,ElizabethCBaran@dayrep.com,Jobley,989-772-0866,163,69.9,6/24/1933,"Fradkin Brothers Furniture",384-46-8673
American,2775,Gibson,Mary,C,"798 Adams Drive",77060,MaryCGibson@fleckens.hu,Stee1960,979-353-9912,166,53.3,4/14/1960,"MacMarr Stores",641-16-6792
American,2776,Dellinger,Heather,K,"665 Walnut Drive",58384,HeatherKDellinger@rhyta.com,Deabinder,701-366-1681,160,74.6,10/12/1959,"Allied City Stores",501-42-7309
American,2777,Tanner,Danny,I,"1402 Better Street",66215,DannyITanner@einrot.com,Hitho1953,913-220-9478,181,73.4,4/13/1953,"Sports Town USA",509-22-3313
American,2778,Stewart,Christine,W,"2753 Derek Drive",44413,ChristineWStewart@einrot.com,Hurstoill,330-426-5876,173,53.7,3/16/1958,"Red Baron Electronics",287-14-0590
American,2779,McGrath,Pamela,J,"3964 Lynn Avenue",54401,PamelaJMcGrath@superrito.com,Thibles,715-513-6783,158,55.1,8/27/1944,"Movie Gallery",388-09-7978
American,2780,Evans,Rudolph,J,"2950 Pointe Lane",33311,RudolphJEvans@cuvox.de,Imetungs44,954-918-7841,182,101.4,7/9/1944,"Gas Depot",594-48-5062
American,2781,Shipman,Irene,E,"2873 Derek Drive",44308,IreneEShipman@cuvox.de,Theyeary,330-361-8885,162,70.4,11/17/1995,SoundTrack,277-01-1443
American,2782,Abram,John,E,"599 Khale Street",29424,JohnEAbram@dayrep.com,Allic1936,843-628-3029,180,65.5,5/19/1936,"Museum Company",249-07-6391
American,2783,Scott,Sarah,K,"394 Zappia Drive",40507,SarahKScott@armyspy.com,Raimad,859-354-6139,167,94.0,4/25/1973,"Matrix Design",407-80-1911
American,2784,Bilderback,Tommy,T,"3173 Traders Alley",66210,TommyTBilderback@dayrep.com,Pady1955,816-365-7924,176,75.8,10/29/1955,"Museum Company",488-52-9230
American,2785,Smith,Kenneth,M,"4760 Williams Avenue",93307,KennethMSmith@einrot.com,Musaing1956,661-330-3125,181,101.1,1/21/1956,"Buck Alley Lumber",557-65-0527
American,2786,Beatty,Janet,M,"4698 Coventry Court",70806,JanetMBeatty@jourrapide.com,Loppor,225-926-8120,173,69.5,12/31/1985,"Intelli Wealth Group",661-01-3222
American,2787,Branham,Teresa,J,"2220 Lucky Duck Drive",15205,TeresaJBranham@armyspy.com,Thimarl,412-920-1708,172,55.2,12/11/1959,"Friendly Interior Design",164-05-3019
American,2788,Stephens,Kenneth,A,"1047 Hidden Meadow Drive",58783,KennethAStephens@teleworm.us,Pannour,701-693-7076,172,96.6,4/29/1940,"Sam Goody",501-76-5476
American,2789,Swords,Richard,G,"757 Maple Avenue",95685,RichardGSwords@cuvox.de,Beesic,209-267-4874,178,87.9,11/9/1985,"Gino's Hamburgers",551-76-3360
American,2790,Busby,Dorothy,R,"1910 Shadowmar Drive",70062,DorothyRBusby@armyspy.com,Inve1977,504-733-9011,169,91.6,2/1/1977,"Brooks Fashions",438-77-1160
American,2791,Basso,Ann,M,"719 Fairway Drive",95501,AnnMBasso@armyspy.com,Crintilione,707-499-1099,164,91.9,1/24/1979,"Little Folk Shops",610-72-1180
American,2792,McNabb,Robert,I,"2719 Pennsylvania Avenue",08861,RobertIMcNabb@dayrep.com,Cail1945,732-376-1949,176,80.7,10/8/1945,"Strategy Planner",139-38-0743
American,2793,Boothe,Donna,J,"42 Rockford Mountain Lane",54952,DonnaJBoothe@superrito.com,Engifiricent,920-229-9738,165,53.6,4/22/1960,"Little Folk Shops",394-48-7311
American,2794,Jones,Florence,R,"2822 Radio Park Drive",30567,FlorenceRJones@dayrep.com,Foldiand88,706-693-7483,161,91.8,8/4/1988,"The Serendipity Dip",257-31-3103
American,2795,Corvin,Janet,V,"2659 Foley Street",33441,JanetVCorvin@jourrapide.com,Uniere,954-725-5461,172,95.0,1/22/1995,"Gene Walter's Marketplace",771-16-7800
American,2796,Hamilton,Michelle,A,"1571 Gateway Road",97214,MichelleAHamilton@cuvox.de,Dearthe,503-236-9631,161,81.8,11/7/1945,Littler's,540-36-8409
American,2797,King,Daina,M,"1086 Bolman Court",62650,DainaMKing@rhyta.com,Sualind,217-370-0511,164,86.7,1/27/1963,"Museum Company",352-28-8515
American,2798,Fox,Harrison,B,"1636 Parkway Street",92311,HarrisonBFox@einrot.com,Ringe1943,760-255-1639,173,98.0,7/13/1943,"Big Daddy's Restaurants",550-63-1840
American,2799,Pearson,Michael,P,"1581 Clark Street",11717,MichaelPPearson@superrito.com,Friken,631-233-4471,169,80.4,11/9/1961,"Flagg Bros. Shoes",072-16-7434
American,2800,Barragan,Susan,J,"3703 Wildrose Lane",48224,SusanJBarragan@gustr.com,Lossion1961,313-884-9717,155,100.9,12/10/1961,"Fisher Foods",382-09-5741
American,2801,Wilson,Dorothy,M,"1239 Lang Avenue",84021,DorothyMWilson@rhyta.com,Prond1976,435-822-1585,158,89.9,1/21/1976,"A+ Electronics",647-84-2526
American,2802,Moore,Whitney,M,"1073 Caldwell Road",14580,WhitneyMMoore@jourrapide.com,Gocielince,585-217-3611,155,84.8,7/25/1957,"AJ Bayless",117-94-8264
American,2803,McConnell,Douglas,F,"2722 Commerce Boulevard",68107,DouglasFMcConnell@rhyta.com,Atileture1939,402-594-6698,174,92.8,2/14/1939,"Dreamscape Garden Care",505-47-7613
American,2804,Sikes,Patty,N,"4444 Duffy Street",46347,PattyNSikes@rhyta.com,Chai1934,219-766-8793,152,94.4,10/29/1934,"Edge Garden Services",306-38-3866
American,2805,Barnes,Charles,C,"1457 Roane Avenue",20785,CharlesCBarnes@teleworm.us,Gree1938,301-226-8736,177,89.8,1/1/1938,"K's Merchandise",214-44-3874
American,2806,McCleary,Bertie,G,"237 Raintree Boulevard",46240,BertieGMcCleary@rhyta.com,Thiscout,765-218-3714,153,62.9,12/12/1967,"House of Gas",315-12-1223
American,2807,Boulay,Cynthia,M,"2908 Oak Avenue",60053,CynthiaMBoulay@dayrep.com,Calmothe,847-967-0813,167,62.6,8/6/1937,"Reliable Investments",348-42-5599
American,2808,Needham,Jimmy,L,"2724 Sunny Glen Lane",44114,JimmyLNeedham@einrot.com,Drefoldn95,216-835-0657,176,82.1,1/19/1995,"Monk Home Loans",295-07-2073
American,2809,Akins,Greg,E,"2855 Brooke Street",77022,GregEAkins@rhyta.com,Parturly,713-697-6335,170,65.1,3/20/1990,"Jackpot Consultant",456-16-4749
American,2810,Paiz,Christina,G,"2652 Park Avenue",95814,ChristinaGPaiz@cuvox.de,Thoted,916-528-9763,169,56.2,2/7/1960,Builderama,626-05-6689
American,2811,Bass,Kyle,E,"4412 Short Street",78660,KyleEBass@superrito.com,Infouslem63,512-989-9859,169,69.4,10/18/1963,Adray,453-93-7081
American,2812,Martin,Allison,J,"4241 Prudence Street",48146,AllisonJMartin@rhyta.com,Quinnow,313-383-2999,171,56.9,7/24/1982,"Borders Books",374-88-5292
American,2813,Morrison,Randy,J,"1170 Circle Drive",77032,RandyJMorrison@fleckens.hu,Counde86,832-496-7261,187,66.3,2/28/1986,"Mr. D's IGA",639-84-1356
American,2814,Murphy,Matthew,R,"231 Clement Street",30071,MatthewRMurphy@dayrep.com,Lovent,404-454-3555,174,69.8,1/30/1943,Orion,257-64-9923
American,2815,Paquette,Robert,B,"1795 Saint James Drive",17543,RobertBPaquette@armyspy.com,Yountions,717-537-7258,189,67.3,5/4/1996,"Friendly Interior Design",159-12-0041
American,2816,Long,William,D,"1254 West Virginia Avenue",12956,WilliamDLong@superrito.com,Witties1973,518-942-2713,181,91.0,2/18/1973,"WWW Realty",077-82-1505
American,2817,Mitchell,Renee,J,"1542 Mahlon Street",07662,ReneeJMitchell@dayrep.com,Covir1996,732-986-3586,160,74.4,6/7/1996,Lechmere,145-48-4602
American,2818,Dalton,Ann,G,"4379 Levy Court",01821,AnnGDalton@gustr.com,Obbenchill1967,978-667-0258,162,72.1,3/5/1967,"Canal Villere",034-80-8723
American,2819,Carlisle,Lori,G,"4272 Elsie Drive",57070,LoriGCarlisle@teleworm.us,Gooft1934,605-327-9137,158,81.5,3/20/1934,"Wise Appraisals",503-03-0765
American,2820,Okeefe,Beverly,J,"3554 Villa Drive",46526,BeverlyJOkeefe@armyspy.com,Cleakettent45,574-537-7686,158,58.8,5/29/1945,"Standard Brands Paint Company",305-56-0103
American,2821,Chew,James,V,"2891 Bates Brothers Road",43201,JamesVChew@gustr.com,Overeate,614-294-1367,171,88.2,9/29/1953,"Carter's Foods",275-02-2964
American,2822,Will,George,M,"725 Elmwood Avenue",85225,GeorgeMWill@rhyta.com,Withim,480-857-2966,169,72.7,12/22/1967,"AJ Bayless",765-05-7854
American,2823,Moran,Pauline,J,"115 Willow Oaks Lane",70582,PaulineJMoran@rhyta.com,Lausithe1940,337-394-6420,160,85.7,2/29/1940,"Reliable Garden Management",660-09-8193
American,2824,Shaffer,Mark,D,"435 Echo Lane",49503,MarkDShaffer@armyspy.com,Rocklairling65,269-720-1439,174,98.4,7/20/1965,Burstein-Applebee,372-78-8676
American,2825,Fuller,Carl,J,"4183 Quilly Lane",43081,CarlJFuller@fleckens.hu,Gratima,614-554-9847,184,65.4,5/26/1940,Benesome,293-92-1482
American,2826,Ragsdale,John,M,"3060 Roosevelt Street",94143,JohnMRagsdale@fleckens.hu,Tharls,415-371-9110,173,108.2,1/5/1991,"Practi-Plan Mapping",547-67-7705
American,2827,Burke,Addie,K,"271 Thunder Road",94005,AddieKBurke@dayrep.com,Werew1933,650-533-0372,160,84.4,2/8/1933,Excella,567-38-1308
American,2828,Ngo,Reynaldo,H,"4545 Whitetail Lane",75081,ReynaldoHNgo@gustr.com,Trupoin,469-255-4476,165,72.0,9/13/1954,"Suadela Investment",458-10-3461
American,2829,Castro,Peggy,A,"2945 Green Hill Road",72764,PeggyACastro@cuvox.de,Creter,479-444-1999,162,85.4,4/1/1934,"E-zhe Source",677-10-8143
American,2830,Cusumano,Mildred,M,"1948 Philli Lane",74501,MildredMCusumano@superrito.com,Amurectime,918-429-7369,154,56.1,1/2/1978,"Starship Tapes & Records",445-82-5551
American,2831,Torres,Micah,T,"184 Virginia Street",60455,MicahTTorres@dayrep.com,Entin1992,773-621-2259,175,87.6,11/14/1992,Datacorp,330-09-6811
American,2832,Chang,Martha,J,"2017 Doe Meadow Drive",20901,MarthaJChang@teleworm.us,Glan1984,301-592-3680,167,60.2,6/11/1984,"Erb Lumber",212-71-9080
American,2833,Maxie,Esther,J,"668 Augusta Park",25801,EstherJMaxie@dayrep.com,Shaver,304-731-9998,156,51.4,4/10/1995,"Desert Garden Help",236-60-2832
American,2834,Lowell,Lorriane,G,"488 Fincham Road",92103,LorrianeGLowell@einrot.com,Fining,760-467-9844,162,58.3,5/12/1978,"Noodle Kidoodle",603-54-4354
American,2835,Eller,Sarah,C,"1026 Chandler Drive",64867,SarahCEller@rhyta.com,Falit1998,417-628-0855,160,86.4,1/28/1998,"Pro Yard Services",497-62-6564
American,2836,Miles,Charles,K,"3973 Burwell Heights Road",77026,CharlesKMiles@superrito.com,Motionve,409-585-8480,184,81.6,3/11/1983,"KG Menswear",462-47-8393
American,2837,Seiter,Roberto,E,"971 Harter Street",45429,RobertoESeiter@cuvox.de,Nous1979,937-643-8650,171,90.3,4/12/1979,"Thom McAn Store",294-02-2109
American,2838,Burton,Phyllis,A,"4713 Mandan Road",63901,PhyllisABurton@rhyta.com,Trustur,573-785-3051,171,78.1,12/5/1943,"Laughner's Cafeteria",486-84-3858
American,2839,Forrest,Linda,R,"3338 Carolina Avenue",80525,LindaRForrest@rhyta.com,Whick1994,970-206-8498,162,95.3,1/9/1994,"Flagg Bros. Shoes",523-42-1257
American,2840,Wilmoth,Benjamin,C,"2475 Maple Street",92701,BenjaminCWilmoth@cuvox.de,Pory1994,714-347-4517,176,79.7,10/14/1994,"Custom Sound",626-42-7623
American,2841,Kennedy,Gloria,R,"2319 Thunder Road",94306,GloriaRKennedy@cuvox.de,Whiceing,650-493-4947,162,103.1,5/9/1984,"Sounds of Soul Records & Tapes",552-16-1301
American,2842,Funderburk,Mary,D,"3932 Rinehart Road",33025,MaryDFunderburk@einrot.com,Alligns,786-395-1687,162,58.0,2/20/1934,"One-Up Realtors",590-07-8787
American,2843,Walter,Thomas,D,"4198 Hiddenview Drive",18966,ThomasDWalter@fleckens.hu,Ofterhaver,215-942-8480,181,80.9,6/11/1961,"Boston Sea Party",183-76-5941
American,2844,Allaire,Mary,W,"4101 Cooks Mine Road",87544,MaryWAllaire@gustr.com,Apprands,505-667-2095,172,98.2,1/6/1961,"Geri's Hamburgers",648-09-3478
American,2845,Fussell,Jorge,F,"3451 Cameron Road",14202,JorgeFFussell@gustr.com,Ligicest54,716-471-3672,182,91.0,4/19/1954,"Beasts of Beauty",108-94-0957
American,2846,Knowles,John,S,"1621 Hillview Drive",94928,JohnSKnowles@rhyta.com,Lowee1964,707-206-4572,186,107.2,6/14/1964,"Intelli Wealth Group",573-30-3021
American,2847,Teague,Frank,E,"4242 Retreat Avenue",04101,FrankETeague@teleworm.us,Hatellove,207-289-3123,181,76.9,11/30/1936,"Gold Medal",007-70-6759
American,2848,Szeto,Scott,M,"886 Hillcrest Circle",55427,ScottMSzeto@einrot.com,Whabre,763-544-7860,174,72.0,1/18/2000,"The Happy Bear",471-50-2304
American,2849,Blackburn,Josie,X,"3633 Hilltop Haven Drive",07102,JosieXBlackburn@einrot.com,Theaut,973-805-3362,159,65.8,12/5/1983,"American Appliance",153-56-1138
American,2850,Brumfield,Tammy,F,"1977 Ocala Street",32809,TammyFBrumfield@rhyta.com,Beculd,407-370-5864,168,65.1,3/27/1960,"Pace Membership Warehouse",264-85-5938
American,2851,Chun,Frances,R,"303 Prospect Street",08360,FrancesRChun@teleworm.us,Appause33,856-563-5836,151,78.2,5/4/1933,"Just For Fun",139-48-4459
American,2852,Pelton,Jacqueline,J,"3401 Red Bud Lane",07477,JacquelineJPelton@rhyta.com,Parloo1979,862-220-7695,174,83.5,7/12/1979,"Simply Appraisals",136-09-2228
American,2853,Brown,Gilbert,K,"3528 Terry Lane",32789,GilbertKBrown@jourrapide.com,Whinges,321-395-2389,186,78.3,2/16/1994,"Price Club",769-07-0490
American,2854,King,Rafael,B,"3819 Godfrey Road",10019,RafaelBKing@superrito.com,Hatiound63,212-581-3115,169,72.4,3/18/1963,"Team Electronics",092-09-2301
American,2855,Stadler,Paul,N,"330 Byrd Lane",87107,PaulNStadler@superrito.com,Tharmen,505-261-8895,173,108.5,3/22/1948,"Sunburst Garden Management",648-26-5753
American,2856,Cotton,Michael,S,"3363 Coburn Hollow Road",61615,MichaelSCotton@dayrep.com,Shentaked,309-360-1978,169,96.4,11/10/1992,"Fradkin Brothers Furniture",350-44-8503
American,2857,Roosevelt,Diane,A,"230 Pine Tree Lane",20005,DianeARoosevelt@armyspy.com,Hinticts,240-475-3586,167,102.8,5/19/1957,"Hanover Shoe",217-01-3593
